OTUId	10_Tt_Microcerotermes_parvus	11_Tt_Microcerotermes_sp	12_Tt_Neocapritermes	13_Tt_Ophiotermes_sp	14_Tt_Proboscitermes	15_Nt_Atlantitermes_sp	16_Nt_Nasutitermes_corniger	17_Nt_Nasutitermes_takasagoensis	18_Nt_Nasutitermitinae_Unclassified	19_Nt_Trinervitermes_sp	1_Mt_Macrotermes_sp	2_Mt_Macrotermes_subhyalinus	3_Mt_Odontotermes_sp	4_St_Cornitermes_sp	5_At_Apicotermes_trestus	6_Tt_Termes_hospes	7_Tt_Cubitermes_sp	8_Tt_Cubitermes_ugandensis	9_Tt_Amitermes_meridionalis
OTU_15848	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17621	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35424	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35826	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12320	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13918	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35423	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32	0	0	1	0	0	236	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_11942	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20701	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33582	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27078	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21864	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_27922	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27213	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6962	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29923	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10555	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26978	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23273	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26431	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17618	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12337	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30990	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33252	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12317	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33934	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24133	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7250	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23832	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16041	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20702	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24724	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27227	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18917	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20338	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25405	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28809	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23260	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21352	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27949	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16510	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15675	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30991	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18916	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15676	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19339	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26639	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_538	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29922	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_28340	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33935	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28359	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13670	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20695	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11372	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_25397	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4788	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13666	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34492	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29936	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23829	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15849	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6306	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15354	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26428	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26975	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2703	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21349	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28456	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26640	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21348	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17759	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7570	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14751	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18675	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33585	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17760	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9630	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22034	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8069	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16045	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19577	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24654	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13919	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20693	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6092	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_25395	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35437	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9278	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_23380	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4074	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17623	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8477	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9003	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24657	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23263	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23259	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9835	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28455	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25396	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17083	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34965	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24658	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22035	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1199	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14748	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13196	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14051	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11759	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9050	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10001	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18913	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14703	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28793	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4133	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0
OTU_11294	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13665	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21679	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35440	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5495	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21680	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32282	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21802	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16043	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35840	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23828	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19814	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1252	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14702	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27209	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34034	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26436	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17778	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12324	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26638	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20337	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29940	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7378	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20346	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33591	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11518	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21805	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19239	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27816	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23262	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27210	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11728	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28804	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35824	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24706	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27346	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7145	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1434	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16292	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2996	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16042	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18835	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15088	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32281	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33936	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24659	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24710	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19268	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34489	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1812	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15692	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_3660	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17612	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20692	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32595	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21681	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23713	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33586	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16543	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3376	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14307	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28642	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32288	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24154	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19238	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33921	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15084	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19236	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24153	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14707	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28805	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26977	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10542	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30244	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35426	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17613	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32908	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7176	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23400	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3664	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12319	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21353	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17423	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21685	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17762	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30993	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21684	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33587	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19525	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33371	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11128	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26969	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4733	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15083	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24480	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32594	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33903	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21689	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10536	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17430	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15850	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5582	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6779	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20342	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20631	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9583	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33251	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14303	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35428	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10465	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14050	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15090	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8408	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27815	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35825	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9664	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32284	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33904	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21358	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30747	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12318	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32286	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27474	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16297	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29934	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_23397	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27784	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5519	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_31474	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18674	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27918	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17117	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20630	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10729	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_14047	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21686	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13194	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18841	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26437	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12316	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_25371	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8421	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10654	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22310	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30994	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33590	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17761	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32582	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31311	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32907	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4840	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32283	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22315	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_24150	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27347	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21687	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12315	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18838	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19267	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32913	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17617	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_15087	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4119	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28803	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10560	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_29944	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33253	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21672	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17766	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33653	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_16294	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_32909	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_17765	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6755	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34964	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34961	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27915	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_28523	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26970	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3691	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34976	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5840	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34977	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18803	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30763	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_14046	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21355	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
